,Timestamp,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
14149,8/9/2020 3:11,5,2,3,2,3,1,1,2,1,1,0,2,0,10,0,5,2,6,2,7,36 to 50,Female,636.7
14150,8/9/2020 5:21,2,0,2,0,6,3,1,2,2,2,4,3,10,9,0,7,2,2,3,7,36 to 50,Male,636.7
14151,8/9/2020 9:34,3,3,10,8,3,10,3,2,1,4,2,3,5,7,7,1,2,10,4,10,36 to 50,Male,690.7
14152,8/9/2020 9:41,4,1,1,4,2,0,0,5,2,7,3,3,5,8,0,0,2,7,7,10,51 or more,Female,670.5
14153,8/9/2020 16:40,2,2,3,5,5,4,4,2,1,4,1,1,1,6,10,5,2,7,0,5,21 to 35,Female,622.1
14154,8/9/2020 18:39,5,4,10,8,5,6,8,5,2,10,3,2,3,8,0,7,2,4,1,10,21 to 35,Female,687.3
14155,8/9/2020 23:48,2,3,7,4,6,3,4,3,1,8,3,10,5,6,0,1,2,7,4,8,21 to 35,Male,697.0
14156,8/10/2020 1:38,4,4,4,6,2,2,8,0,1,9,4,1,7,8,1,8,1,1,4,4,36 to 50,Female,632.7
14157,8/10/2020 7:15,5,1,1,10,10,5,5,5,1,9,1,8,3,8,0,1,2,10,5,10,36 to 50,Female,737.8
14158,8/10/2020 8:48,3,4,4,7,10,2,7,1,2,7,3,4,2,7,0,2,2,10,4,10,21 to 35,Female,673.9
14159,8/10/2020 13:48,1,3,2,2,4,1,2,5,1,5,4,1,2,7,10,10,1,6,2,0,21 to 35,Male,586.6
14160,8/10/2020 19:16,3,4,10,4,5,3,2,5,2,9,5,1,2,8,0,3,1,6,2,10,51 or more,Female,651.4
14161,8/10/2020 20:14,5,4,8,10,10,10,2,1,1,7,6,6,8,7,0,7,2,10,2,10,21 to 35,Male,721.9
14162,8/11/2020 2:14,2,1,0,6,8,5,8,3,1,5,5,2,2,7,1,4,2,4,5,5,21 to 35,Male,673.5
14163,8/11/2020 8:56,3,3,10,2,10,2,5,5,2,8,2,3,5,8,3,5,2,10,2,10,51 or more,Female,680.7
14164,8/11/2020 14:25,2,3,10,7,5,10,10,1,1,8,5,7,5,8,5,2,1,10,10,8,21 to 35,Male,710.4
14165,8/11/2020 14:56,4,5,1,2,1,2,6,5,2,6,6,6,4,6,10,4,1,3,5,0,36 to 50,Female,601.0
14166,8/11/2020 15:05,1,4,0,2,5,4,4,2,1,3,6,10,4,7,4,3,1,7,3,6,21 to 35,Male,636.0
14167,8/11/2020 15:24,5,2,10,7,2,8,3,2,1,1,1,4,1,7,0,2,2,10,1,5,21 to 35,Male,679.0
14168,8/12/2020 3:29,3,1,10,10,10,2,5,5,1,7,4,10,10,8,0,4,2,10,4,7,51 or more,Female,746.7
14169,8/12/2020 5:48,3,2,0,10,10,10,10,5,1,6,10,10,5,8,0,5,1,10,8,10,21 to 35,Female,741.6
14170,8/12/2020 6:05,2,1,0,2,7,2,2,3,2,3,3,5,3,9,10,5,2,10,5,10,36 to 50,Male,638.8
14171,8/12/2020 6:34,5,2,4,10,8,10,6,5,1,10,3,6,5,8,9,9,2,5,8,2,36 to 50,Female,705.1
14172,8/12/2020 19:46,3,3,1,2,0,1,3,3,1,4,2,3,5,4,7,9,2,2,2,4,21 to 35,Female,601.7
14173,8/12/2020 20:26,4,3,1,4,10,10,7,4,2,10,2,10,10,6,0,0,2,5,1,5,51 or more,Female,702.1
14174,8/13/2020 1:11,1,1,10,8,2,4,3,5,1,6,2,6,1,8,0,0,2,4,3,10,21 to 35,Male,694.9
14175,8/13/2020 1:36,5,2,10,6,8,10,9,5,1,9,6,8,5,7,0,4,2,10,2,8,21 to 35,Female,751.2
14176,8/13/2020 4:01,3,2,8,3,10,10,8,4,2,8,8,7,7,6,1,0,2,8,9,9,51 or more,Female,733.8
14177,8/13/2020 5:20,2,1,10,6,5,4,2,5,1,9,2,9,7,8,10,4,2,8,2,6,36 to 50,Male,693.8
14178,8/13/2020 7:34,3,4,3,7,10,10,3,1,1,4,4,6,4,8,10,2,2,6,7,8,51 or more,Female,679.6
14179,8/13/2020 8:22,2,1,2,4,6,10,9,1,1,3,5,5,2,7,2,0,2,5,4,4,36 to 50,Female,679.2
14180,8/13/2020 11:44,2,1,3,6,0,5,0,2,2,0,0,4,2,10,2,5,2,3,7,1,21 to 35,Female,615.0
14181,8/13/2020 12:11,1,4,3,8,7,10,3,1,1,8,5,3,4,8,0,8,2,8,1,7,51 or more,Female,670.5
14182,8/13/2020 13:27,5,4,5,10,10,6,2,5,2,1,2,9,8,6,7,4,2,6,4,2,36 to 50,Male,669.6
14183,8/13/2020 13:33,1,4,2,5,8,4,3,2,2,4,1,4,2,7,2,6,2,3,8,1,51 or more,Female,617.8
14184,8/13/2020 13:38,2,2,1,5,10,1,1,2,2,3,2,5,2,10,0,1,2,2,3,5,36 to 50,Female,637.3
14185,8/13/2020 15:18,4,0,0,5,7,5,5,5,1,8,3,8,0,6,0,2,2,10,0,10,51 or more,Female,705.1
14186,8/13/2020 17:15,2,3,3,5,6,4,5,5,1,5,4,1,5,7,0,1,2,5,2,7,51 or more,Female,675.0
14187,8/13/2020 17:32,3,3,0,2,10,5,1,5,1,5,1,3,6,7,10,2,1,3,1,10,21 to 35,Female,634.6
14188,8/13/2020 23:22,3,5,6,6,10,4,7,0,1,5,3,5,9,6,0,4,1,7,7,10,21 to 35,Female,677.3
14189,8/14/2020 1:55,3,1,2,9,5,3,5,2,2,7,6,2,2,6,1,5,2,0,6,2,21 to 35,Female,642.7
14190,8/14/2020 4:54,4,2,5,7,10,6,5,4,2,4,5,10,10,6,0,1,2,10,5,10,51 or more,Female,724.2
14191,8/14/2020 5:29,3,4,10,3,10,10,10,5,1,9,6,3,10,7,10,2,2,5,10,7,36 to 50,Female,726.4
14192,8/14/2020 6:10,3,2,10,10,3,4,7,3,1,7,5,6,2,8,0,1,2,8,4,10,21 to 35,Female,718.7
14193,8/14/2020 7:49,3,2,5,6,6,7,3,5,2,8,5,7,5,6,0,1,2,5,6,7,51 or more,Male,694.7
14194,8/14/2020 8:12,3,2,5,7,10,4,5,4,1,10,3,8,2,8,4,0,2,10,6,5,21 to 35,Female,715.7
14195,8/14/2020 8:53,1,1,1,4,3,3,3,0,2,0,4,3,0,10,7,0,1,1,0,8,Less than 20,Male,585.9
14196,8/14/2020 9:08,4,4,1,5,10,8,8,0,2,3,1,1,1,5,7,8,2,5,1,3,36 to 50,Female,608.3
14197,8/14/2020 12:07,4,5,0,2,0,1,1,0,1,3,0,8,3,6,0,8,1,3,1,5,21 to 35,Female,586.1
14198,8/14/2020 14:43,5,3,4,7,10,6,4,3,1,6,7,10,6,5,0,5,2,5,5,8,36 to 50,Female,713.8
14199,8/14/2020 15:12,2,5,0,4,6,3,2,4,2,4,4,1,3,7,0,2,2,10,2,9,36 to 50,Female,639.3
14200,8/14/2020 23:46,5,1,5,4,10,7,3,5,1,5,5,5,2,7,0,3,2,6,3,3,51 or more,Female,699.6
14201,8/15/2020 0:49,1,1,8,2,6,2,2,1,2,3,1,4,5,7,0,6,2,10,2,8,51 or more,Female,641.6
14202,8/15/2020 10:21,3,2,10,4,5,1,7,5,1,9,3,5,10,8,0,1,2,8,8,10,21 to 35,Female,732.1
14203,8/15/2020 14:48,4,4,3,10,1,10,4,3,2,7,3,6,2,8,4,2,2,6,3,1,Less than 20,Female,655.8
14204,8/15/2020 14:50,4,4,3,10,1,10,5,3,2,8,3,6,2,8,4,3,2,7,3,3,Less than 20,Female,662.6
14205,8/15/2020 20:13,4,3,2,5,10,7,1,3,1,7,0,10,0,6,3,1,2,5,1,7,36 to 50,Female,674.9
14206,8/16/2020 0:46,1,3,1,3,6,6,1,3,2,9,1,1,0,8,0,0,2,2,1,4,51 or more,Female,622.5
14207,8/16/2020 4:13,1,1,1,8,4,3,5,0,1,8,3,4,3,9,0,0,2,10,5,10,21 to 35,Male,687.9
14208,8/16/2020 5:01,5,2,10,5,5,10,5,5,1,8,5,10,3,8,10,0,2,4,8,10,Less than 20,Male,729.7
14209,8/16/2020 8:07,4,3,1,4,7,2,6,4,1,7,5,6,1,6,8,1,2,7,4,6,51 or more,Female,670.7
14210,8/16/2020 17:44,1,2,6,5,5,10,2,2,2,9,5,10,8,8,7,7,2,2,2,2,36 to 50,Female,653.2
14211,8/16/2020 22:49,4,4,10,6,8,6,5,3,2,10,2,3,2,6,0,7,2,10,2,10,21 to 35,Female,680.3
14212,8/17/2020 8:17,5,3,9,7,7,10,9,5,2,10,9,9,3,7,4,4,2,9,6,9,51 or more,Female,734.4
14213,8/17/2020 11:55,4,2,10,8,8,4,7,5,1,5,5,6,6,7,0,0,2,10,9,10,51 or more,Female,749.1
14214,8/17/2020 12:44,1,3,4,5,5,10,3,0,1,9,2,8,7,8,0,3,2,5,1,10,36 to 50,Female,683.4
14215,8/17/2020 14:30,1,4,1,5,5,5,0,5,1,3,1,1,0,7,1,2,1,3,3,7,21 to 35,Male,617.2
14216,8/17/2020 15:11,2,4,2,7,3,4,7,1,1,6,5,5,5,7,4,3,2,5,4,6,21 to 35,Male,660.5
14217,8/17/2020 17:07,3,2,1,5,3,5,3,4,2,5,5,7,2,7,7,3,1,6,1,7,21 to 35,Female,626.9
14218,8/17/2020 17:39,1,3,1,2,2,3,1,1,2,0,3,2,0,10,0,0,1,1,0,10,21 to 35,Female,585.7
14219,8/17/2020 19:02,2,3,5,2,4,7,4,4,2,4,6,3,2,7,5,1,2,5,5,3,51 or more,Male,643.1
14220,8/17/2020 22:23,5,1,10,8,10,8,7,4,2,8,8,2,10,7,0,0,2,9,8,10,51 or more,Female,751.7
14221,8/18/2020 2:23,3,1,6,10,5,8,5,2,2,10,5,5,5,5,4,0,2,4,7,7,21 to 35,Male,692.4
14222,8/18/2020 2:48,3,5,3,3,5,3,3,3,2,4,5,10,5,7,7,7,2,4,3,10,21 to 35,Male,637.7
14223,8/18/2020 6:28,2,3,10,3,3,6,5,0,1,5,6,9,5,6,0,1,2,4,2,6,36 to 50,Female,678.1
14224,8/18/2020 9:16,2,3,5,7,3,8,4,3,1,3,5,5,0,7,2,1,2,2,1,10,21 to 35,Male,667.3
14225,8/18/2020 9:59,3,3,2,5,7,2,3,3,2,1,2,5,1,7,0,6,1,5,5,2,51 or more,Female,609.5
14226,8/18/2020 11:22,2,0,6,5,5,6,5,3,2,4,5,5,9,8,10,1,2,6,6,5,21 to 35,Male,672.6
14227,8/19/2020 4:08,3,4,1,5,5,4,2,2,2,7,3,2,5,7,5,3,2,8,4,2,36 to 50,Female,629.3
14228,8/19/2020 4:19,5,1,1,2,0,2,0,2,1,1,0,5,0,7,1,0,2,0,2,10,21 to 35,Female,633.3
14229,8/19/2020 5:21,3,2,10,10,10,7,10,5,2,9,2,6,10,7,0,2,2,10,3,10,36 to 50,Female,740.6
14230,8/19/2020 7:41,5,4,9,1,3,1,2,0,1,2,0,5,0,7,10,0,1,5,2,7,21 to 35,Male,607.8
14231,8/19/2020 11:08,2,4,5,3,10,10,4,5,2,6,6,5,4,7,0,0,2,5,8,7,51 or more,Male,692.8
14232,8/19/2020 13:03,2,3,3,6,8,10,4,4,2,4,6,8,5,8,10,1,1,4,9,6,36 to 50,Female,659.6
14233,8/19/2020 15:21,2,3,3,5,5,2,8,3,1,6,5,6,3,5,1,6,2,7,1,4,36 to 50,Female,660.3
14234,8/19/2020 17:46,2,4,7,5,3,2,2,3,2,5,2,2,0,6,4,7,2,8,2,5,36 to 50,Male,613.8
14235,8/19/2020 20:00,2,4,10,2,2,2,2,2,1,5,2,4,0,9,1,5,1,3,3,5,21 to 35,Female,619.9
14236,8/19/2020 22:50,2,1,3,1,4,10,2,0,2,5,2,2,10,8,0,1,2,5,2,8,51 or more,Male,653.3
14237,8/20/2020 9:44,2,2,10,2,3,4,4,3,2,7,3,5,1,6,5,2,2,3,1,3,21 to 35,Female,633.1
14238,8/20/2020 11:56,3,2,5,4,2,3,3,5,1,6,1,2,1,8,10,2,2,4,9,2,21 to 35,Female,648.2
14239,8/20/2020 18:58,1,3,3,2,3,4,3,2,1,1,6,3,4,5,4,6,1,3,1,3,36 to 50,Male,598.5
14240,8/21/2020 4:15,2,4,4,10,6,5,4,2,2,4,5,4,10,7,5,1,2,7,2,1,51 or more,Female,653.5
14241,8/21/2020 10:17,5,2,10,8,0,1,5,5,1,8,2,5,2,10,10,2,2,5,3,10,21 to 35,Female,688.3
14242,8/21/2020 16:25,4,3,3,5,4,5,5,5,1,8,2,3,5,8,7,2,1,7,2,10,21 to 35,Female,665.4
14243,8/21/2020 20:27,4,4,1,2,8,1,2,0,1,2,0,2,5,10,10,0,2,0,1,0,21 to 35,Female,604.4
14244,8/21/2020 21:51,2,3,3,5,3,5,4,1,2,3,1,5,2,5,0,3,2,3,2,2,36 to 50,Female,614.2
14245,8/22/2020 0:58,3,2,10,2,2,1,3,1,1,8,1,10,5,7,0,5,2,10,1,2,36 to 50,Male,668.3
14246,8/22/2020 8:13,1,5,3,7,2,10,0,1,2,8,3,6,1,7,7,2,2,5,0,1,36 to 50,Female,611.4
14247,8/22/2020 22:03,4,3,6,7,1,5,5,3,1,5,1,10,1,8,0,0,2,6,1,10,36 to 50,Female,690.6
14248,8/22/2020 23:48,2,5,8,4,2,10,2,1,2,8,2,1,1,7,0,5,2,3,1,7,36 to 50,Female,625.7
14249,8/23/2020 1:37,3,2,5,6,5,5,5,2,1,5,3,10,0,6,0,1,2,5,3,10,21 to 35,Male,688.5
14250,8/23/2020 2:32,2,3,10,4,3,5,0,0,2,2,0,7,3,7,0,1,2,4,1,10,21 to 35,Male,637.1
14251,8/23/2020 13:20,3,3,3,4,4,2,0,2,1,3,1,10,1,5,10,0,2,7,2,6,51 or more,Male,635.6
14252,8/23/2020 14:00,1,4,4,8,5,10,3,1,2,6,4,6,2,6,10,5,1,3,3,6,21 to 35,Female,609.5
14253,8/23/2020 14:12,1,4,0,8,8,5,8,5,2,6,2,1,5,6,9,2,1,3,9,4,Less than 20,Female,627.2
14254,8/23/2020 16:42,3,2,9,3,4,3,4,1,1,6,2,9,1,7,2,1,2,6,2,5,36 to 50,Male,669.8
14255,8/23/2020 18:00,0,3,0,8,7,4,5,2,2,5,4,1,5,1,3,5,1,6,5,4,21 to 35,Female,604.1
14256,8/24/2020 1:08,3,3,10,4,2,5,2,0,2,1,0,4,3,7,0,1,2,5,0,10,21 to 35,Male,634.8
14257,8/24/2020 4:24,2,2,5,2,3,5,2,4,2,7,3,6,2,6,0,1,2,6,3,8,21 to 35,Male,657.1
14258,8/24/2020 4:46,4,3,2,3,10,10,10,1,2,10,10,7,1,7,10,3,2,9,1,2,51 or more,Male,671.1
14259,8/24/2020 6:05,2,3,2,4,10,4,5,3,2,7,4,5,5,7,0,4,2,7,1,4,21 to 35,Female,657.1
14260,8/24/2020 6:32,2,4,1,3,10,5,2,3,2,2,1,3,3,7,10,2,1,6,6,5,21 to 35,Female,604.0
14261,8/24/2020 12:16,4,3,0,4,5,2,4,1,1,3,1,1,1,8,0,2,1,10,3,5,51 or more,Female,629.3
14262,8/24/2020 14:08,5,2,2,7,10,10,2,5,2,3,3,8,2,7,3,4,1,4,6,1,51 or more,Female,656.0
14263,8/24/2020 15:21,4,5,8,6,3,5,5,2,1,10,3,2,1,7,0,4,2,5,2,7,51 or more,Female,668.4
14264,8/25/2020 8:25,4,2,8,3,10,3,5,3,1,7,2,9,6,7,2,2,2,4,6,8,21 to 35,Female,707.2
14265,8/25/2020 12:58,5,3,7,6,10,6,8,4,2,8,8,7,4,7,8,8,2,10,7,6,21 to 35,Male,700.0
14266,8/25/2020 14:34,5,2,10,7,5,3,2,1,1,3,4,3,1,8,0,1,1,5,5,10,21 to 35,Female,670.5
14267,8/25/2020 23:25,1,0,0,6,5,4,5,5,1,3,4,10,5,7,0,1,2,7,6,10,51 or more,Male,705.7
14268,8/26/2020 6:32,4,0,0,1,2,2,5,1,1,5,1,2,10,5,6,0,1,4,8,10,21 to 35,Male,645.9
14269,8/26/2020 9:15,1,5,0,0,5,3,1,1,2,2,1,3,0,6,0,0,1,0,2,0,21 to 35,Female,557.9
14270,8/26/2020 16:54,2,5,2,5,0,2,2,4,1,3,0,2,0,7,10,8,1,10,2,1,36 to 50,Male,580.0
14271,8/26/2020 22:55,2,0,4,4,3,2,2,2,2,4,1,7,6,6,0,0,2,4,1,7,51 or more,Female,647.1
14272,8/27/2020 4:39,5,5,2,6,10,10,10,1,2,5,2,10,5,8,10,10,2,1,2,5,36 to 50,Male,646.4
14273,8/27/2020 10:14,2,5,8,10,10,10,10,5,1,10,10,8,10,7,10,7,2,3,1,5,36 to 50,Female,715.5
14274,8/27/2020 11:49,5,3,10,1,2,1,2,5,1,8,2,10,5,7,0,0,2,5,2,10,51 or more,Male,698.9
14275,8/27/2020 18:41,0,5,2,3,5,5,1,3,1,6,1,10,0,4,10,9,1,3,2,7,51 or more,Female,591.2
14276,8/27/2020 19:54,3,2,2,4,8,10,6,4,1,7,10,5,8,5,6,8,1,6,5,8,21 to 35,Female,682.2
14277,8/27/2020 22:24,1,4,3,4,0,3,1,0,2,3,1,1,1,5,0,2,2,3,0,0,51 or more,Female,574.3
14278,8/28/2020 3:31,3,0,5,8,8,10,7,2,2,4,5,10,6,8,10,2,2,8,8,7,21 to 35,Female,704.2
14279,8/28/2020 5:47,1,4,4,5,5,10,9,2,2,5,5,2,10,5,10,2,1,10,8,3,51 or more,Male,642.5
14280,8/28/2020 7:09,1,3,2,10,3,10,3,2,2,5,1,8,5,8,10,0,1,10,2,4,21 to 35,Female,634.1
14281,8/28/2020 9:41,3,4,5,7,6,3,3,0,1,3,4,8,7,6,10,4,1,3,3,5,21 to 35,Male,626.9
14282,8/28/2020 10:19,2,4,4,5,10,4,0,5,1,4,6,6,5,7,0,5,1,10,4,7,51 or more,Female,670.9
14283,8/28/2020 11:07,2,3,4,3,1,2,1,0,1,0,1,4,0,7,0,0,1,2,1,6,21 to 35,Male,597.4
14284,8/28/2020 13:49,3,2,10,5,0,10,3,5,1,7,1,5,5,8,0,1,2,2,1,10,51 or more,Female,696.4
14285,8/28/2020 17:33,5,1,3,10,2,3,3,1,2,5,1,6,0,7,0,8,2,4,2,5,51 or more,Female,636.9
14286,8/28/2020 18:51,2,2,8,7,7,8,9,3,2,8,7,10,8,7,0,3,2,10,3,10,21 to 35,Male,726.1
14287,8/28/2020 20:58,3,1,4,2,3,4,2,2,2,1,1,7,0,7,10,5,1,5,1,1,51 or more,Male,582.7
14288,8/29/2020 7:16,5,0,5,10,2,3,6,5,1,7,3,3,3,8,0,1,2,5,3,10,21 to 35,Male,711.3
14289,8/29/2020 9:45,2,4,4,9,5,3,0,0,2,9,0,7,0,7,0,4,2,5,1,10,51 or more,Female,635.4
14290,8/29/2020 15:06,1,5,2,6,3,1,0,5,2,9,2,1,0,7,0,8,2,3,1,8,51 or more,Female,608.7
14291,8/29/2020 15:32,1,5,1,3,2,6,3,2,2,6,1,3,2,6,6,2,1,5,2,4,36 to 50,Female,583.4
14292,8/29/2020 16:48,2,4,7,6,2,10,1,5,1,6,1,5,2,8,0,5,2,2,1,4,Less than 20,Female,659.0
14293,8/29/2020 22:29,2,2,5,5,6,2,5,2,1,6,3,10,3,8,0,5,2,8,6,7,51 or more,Male,688.9
14294,8/30/2020 3:57,1,3,3,5,3,3,2,1,1,8,1,2,10,7,2,1,2,6,1,7,36 to 50,Female,653.1
14295,8/30/2020 10:23,5,4,10,10,10,7,6,5,1,7,2,8,1,7,2,10,2,5,2,5,36 to 50,Female,700.2
14296,8/30/2020 21:31,2,1,6,10,7,6,3,3,1,8,3,2,5,8,3,3,2,3,6,10,21 to 35,Male,697.5
14297,8/30/2020 23:04,1,4,0,0,3,8,3,0,2,1,2,8,0,6,0,10,1,5,0,3,36 to 50,Male,569.1
14298,8/31/2020 3:03,2,5,3,3,10,10,5,3,2,3,1,7,1,6,10,2,1,4,1,3,36 to 50,Female,606.3
14299,8/31/2020 5:19,1,2,2,6,8,8,2,4,2,10,1,2,2,6,0,5,1,6,4,1,36 to 50,Female,629.1
14300,8/31/2020 7:21,2,2,10,3,10,3,9,5,2,8,3,6,1,5,3,2,2,6,3,10,36 to 50,Male,685.8
14301,8/31/2020 7:36,2,2,8,3,10,4,8,5,2,8,3,6,1,5,3,4,2,6,3,8,36 to 50,Male,675.6
14302,8/31/2020 8:18,3,1,3,7,7,5,3,1,2,5,2,7,10,7,10,2,2,8,2,5,51 or more,Female,657.5
14303,8/31/2020 8:30,5,4,7,8,7,6,2,3,2,8,6,1,5,6,5,2,2,8,5,7,51 or more,Female,676.5
14304,8/31/2020 15:21,2,5,2,5,4,7,3,1,1,3,2,3,1,6,7,1,1,9,4,3,21 to 35,Male,614.0
14305,8/31/2020 16:04,3,3,3,8,5,9,6,3,2,6,4,4,7,6,4,3,1,6,3,8,36 to 50,Female,655.0
14306,8/31/2020 16:22,5,2,3,4,4,3,8,5,2,3,4,5,10,7,0,1,1,2,5,10,51 or more,Female,670.7
14307,8/31/2020 16:57,5,5,10,8,6,7,5,3,2,8,1,5,3,7,10,8,2,8,7,10,Less than 20,Female,670.7
14308,8/31/2020 19:30,4,3,3,2,4,4,5,3,1,7,2,7,5,8,5,9,2,6,3,3,36 to 50,Male,654.3
14309,8/31/2020 21:38,5,3,2,6,3,5,2,0,1,1,3,3,0,9,0,1,2,6,4,10,21 to 35,Female,660.5
14310,9/1/2020 2:30,4,1,10,10,3,3,2,3,1,7,8,2,5,5,0,0,2,10,6,10,21 to 35,Female,720.7
14311,9/1/2020 7:50,0,4,0,3,5,5,10,2,2,10,1,1,1,5,0,10,2,10,7,3,36 to 50,Male,625.3
14312,9/1/2020 10:40,4,4,4,3,2,1,5,0,1,8,6,4,2,7,1,3,2,7,4,4,36 to 50,Male,653.5
14313,9/1/2020 11:30,0,4,1,3,0,10,3,0,2,2,3,10,4,7,1,3,1,0,0,1,Less than 20,Male,585.0
14314,9/1/2020 11:36,2,1,4,1,0,5,3,0,1,7,3,8,2,8,0,0,2,0,2,7,Less than 20,Male,652.8
14315,9/1/2020 12:46,5,3,0,10,3,5,4,4,1,6,3,5,5,8,10,3,1,5,3,7,21 to 35,Male,653.9
14316,9/1/2020 12:54,3,3,5,6,10,10,10,5,2,6,8,10,5,7,0,5,2,10,6,6,36 to 50,Male,724.4
14317,9/1/2020 13:39,4,2,5,2,10,2,4,5,2,7,3,10,10,5,0,3,2,8,2,10,51 or more,Male,698.5
14318,9/1/2020 15:14,1,1,1,2,1,2,3,0,2,2,1,6,2,7,2,4,2,1,0,10,36 to 50,Male,601.2
14319,9/1/2020 17:54,2,3,0,3,10,10,1,5,1,3,4,6,3,6,5,1,1,2,4,10,21 to 35,Male,655.4
14320,9/1/2020 20:54,3,4,10,5,6,10,8,2,2,3,9,5,5,7,0,2,2,5,10,4,36 to 50,Female,694.5
14321,9/1/2020 21:47,2,4,3,10,4,6,3,1,1,5,1,5,1,7,4,0,2,2,1,3,21 to 35,Male,640.1
14322,9/2/2020 6:22,2,3,3,6,7,8,6,3,1,6,5,6,6,9,7,4,2,10,7,7,36 to 50,Male,698.5
14323,9/2/2020 6:57,3,1,6,10,10,10,5,5,2,6,6,10,10,7,9,5,1,10,10,6,21 to 35,Female,710.8
14324,9/2/2020 8:08,4,4,7,7,8,10,5,2,1,8,5,10,5,6,0,3,2,3,6,5,21 to 35,Female,710.6
14325,9/2/2020 10:31,5,3,5,10,10,10,10,3,2,9,9,5,10,6,2,6,2,10,8,9,36 to 50,Female,738.5
14326,9/2/2020 15:16,0,1,1,1,1,2,2,0,2,1,1,6,2,7,0,3,2,1,1,8,36 to 50,Male,596.1
14327,9/2/2020 16:10,2,2,2,5,10,6,0,4,2,0,6,7,5,7,10,0,1,2,6,0,36 to 50,Male,621.8
14328,9/2/2020 17:46,2,2,10,5,10,5,5,5,2,3,7,5,10,7,0,1,2,10,6,8,36 to 50,Female,716.6
14329,9/3/2020 4:08,4,4,7,7,7,9,8,4,2,7,8,8,8,8,9,8,2,9,8,8,36 to 50,Female,705.5
14330,9/3/2020 7:36,4,0,6,3,3,10,2,0,2,4,3,8,1,6,1,1,1,1,1,6,21 to 35,Male,632.0
14331,9/3/2020 11:25,5,4,7,10,10,2,3,1,2,8,1,10,0,8,10,10,2,9,1,10,36 to 50,Female,654.9
14332,9/3/2020 14:08,5,1,6,5,10,5,9,5,1,7,7,10,2,7,0,1,2,10,1,6,36 to 50,Female,738.0
14333,9/3/2020 14:14,3,2,6,9,9,6,10,4,2,8,7,5,8,8,4,7,2,8,8,10,36 to 50,Male,718.5
14334,9/3/2020 14:15,3,5,3,10,5,10,0,2,2,8,1,10,1,6,10,8,1,5,0,7,51 or more,Female,612.0
14335,9/3/2020 15:53,2,1,2,4,10,3,2,0,1,10,1,5,10,6,0,1,2,3,4,5,51 or more,Female,675.6
14336,9/3/2020 16:39,3,1,5,1,2,10,3,3,1,9,1,10,2,8,10,0,2,5,1,5,21 to 35,Female,670.2
14337,9/3/2020 18:36,0,5,1,4,6,1,4,1,2,5,1,4,1,4,4,10,2,10,1,1,36 to 50,Female,581.5
14338,9/3/2020 22:02,4,3,10,5,10,10,3,5,1,10,10,10,5,6,10,0,2,10,10,10,51 or more,Female,753.1
14339,9/3/2020 22:52,5,4,10,6,9,10,10,1,2,6,4,8,3,7,2,4,2,10,5,4,36 to 50,Female,700.2
14340,9/3/2020 22:56,5,0,10,10,10,10,10,5,1,10,7,3,10,8,0,0,2,8,10,10,51 or more,Female,794.6
14341,9/4/2020 0:21,4,1,3,5,10,5,6,5,2,7,4,4,6,6,0,1,1,10,6,10,51 or more,Male,694.1
14342,9/4/2020 0:42,2,2,0,0,0,6,0,0,2,8,1,1,0,3,9,1,2,1,0,4,36 to 50,Male,568.8
14343,9/4/2020 1:47,3,4,8,6,10,10,2,2,2,10,8,1,5,6,10,2,2,6,6,2,51 or more,Female,664.6
14344,9/4/2020 2:32,1,3,2,10,2,10,0,1,1,4,2,7,4,5,0,1,2,5,2,10,21 to 35,Male,665.6
14345,9/4/2020 2:34,4,2,10,5,10,10,8,5,1,10,4,10,5,6,10,0,2,10,8,10,51 or more,Female,751.4
14346,9/4/2020 3:20,1,4,8,10,3,7,10,2,1,10,5,8,7,7,0,8,1,8,5,10,21 to 35,Female,696.8
14347,9/4/2020 4:21,2,4,3,8,10,10,6,1,2,6,10,3,10,6,8,1,2,2,6,5,51 or more,Female,671.8
14348,9/4/2020 8:04,3,1,10,3,10,3,7,4,2,7,5,3,2,8,10,3,2,6,6,10,36 to 50,Female,680.7
14349,9/4/2020 9:43,4,3,2,4,5,4,5,2,2,2,5,7,2,8,5,2,2,7,2,8,51 or more,Female,649.2
14350,9/4/2020 10:24,4,4,0,1,2,2,1,5,2,4,1,2,2,6,10,1,2,1,0,4,51 or more,Female,588.3
14351,9/4/2020 10:25,3,2,10,7,2,3,5,0,2,5,2,7,0,7,0,0,1,10,2,10,51 or more,Male,652.4
14352,9/4/2020 13:06,0,3,3,7,3,10,4,1,1,2,3,9,4,7,8,4,2,5,8,9,36 to 50,Female,663.0
14353,9/5/2020 6:05,3,4,9,7,8,10,9,1,1,8,3,5,9,7,6,7,2,9,1,3,51 or more,Female,691.1
14354,9/5/2020 14:19,2,4,3,2,3,6,5,3,2,8,4,5,10,8,0,1,2,4,6,7,36 to 50,Female,669.2
