Timestamp,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
8/4/2019 14:08,4,2,10,5,10,10,10,5,1,7,3,3,3,8,10,0,2,10,3,10,51 or more,Female,726.6
8/4/2019 22:52,2,1,7,6,1,5,2,5,1,4,2,10,2,8,0,7,2,10,1,9,21 to 35,Female,687.2
8/5/2019 2:48,5,3,10,10,10,4,10,5,1,8,3,8,0,7,0,5,2,10,8,4,36 to 50,Female,735.9
8/5/2019 3:23,1,3,10,8,6,5,6,5,1,9,2,4,10,6,4,3,2,6,3,8,36 to 50,Female,702.6
8/5/2019 5:11,2,1,5,4,4,4,5,1,1,4,5,2,1,5,4,4,1,4,5,4,36 to 50,Male,627.2
8/5/2019 6:19,2,0,2,5,4,7,2,0,2,7,2,3,5,6,0,3,2,1,1,5,Less than 20,Female,632.7
8/5/2019 6:20,4,2,7,3,8,3,4,4,1,8,9,10,10,5,0,2,2,10,6,5,Less than 20,Male,730.8
8/5/2019 6:20,5,0,10,1,8,0,6,5,1,7,2,10,1,10,10,4,2,2,0,3,21 to 35,Male,677.4
8/5/2019 6:21,2,2,4,6,7,7,4,3,2,7,6,10,5,7,10,7,2,9,2,9,Less than 20,Male,670
8/5/2019 6:21,4,1,10,10,3,10,4,4,1,7,7,6,5,9,1,2,2,0,0,8,Less than 20,Male,717.2
8/5/2019 6:21,2,1,8,4,3,7,0,1,1,3,3,5,3,6,0,2,1,2,3,6,21 to 35,Male,639.9
8/5/2019 6:21,2,4,1,5,8,8,5,5,2,8,8,10,10,5,10,0,2,6,7,7,Less than 20,Male,690
8/5/2019 6:21,3,2,5,6,2,5,3,3,1,4,7,7,3,6,7,0,2,4,5,10,Less than 20,Male,679.4
8/5/2019 6:22,4,2,5,4,5,2,3,3,1,2,3,5,10,8,7,10,1,2,2,4,21 to 35,Male,628.4
8/5/2019 6:22,5,1,3,3,5,7,5,3,1,6,4,6,7,5,4,2,2,7,7,7,21 to 35,Male,699.4
8/5/2019 6:22,3,2,6,3,3,5,7,2,1,3,2,4,1,7,10,0,2,3,1,4,21 to 35,Male,639.9
8/5/2019 6:22,3,4,10,7,7,10,6,4,2,9,4,10,7,6,2,3,2,6,6,9,21 to 35,Male,714
8/5/2019 6:22,2,4,5,6,2,10,3,5,2,6,2,10,4,6,10,5,2,4,2,5,21 to 35,Male,642.6
8/5/2019 6:22,3,5,0,6,10,4,1,1,1,6,4,2,0,6,0,0,1,1,0,4,21 to 35,Male,617.2
8/5/2019 6:22,4,4,10,5,7,4,5,4,1,5,6,3,3,5,5,5,2,10,7,9,Less than 20,Female,693.7
8/5/2019 6:22,4,4,4,5,4,10,4,5,1,3,4,10,5,7,0,7,1,6,2,7,Less than 20,Male,673.4
8/5/2019 6:22,2,2,5,10,3,5,2,2,1,4,4,6,6,8,10,0,1,2,1,5,Less than 20,Male,640.5
8/5/2019 6:22,4,2,3,6,6,5,4,3,2,8,5,10,10,7,10,6,2,7,3,9,21 to 35,Male,678.5
8/5/2019 6:22,2,0,2,5,0,6,2,2,1,0,3,2,2,8,10,3,2,3,6,3,Less than 20,Female,626.1
8/5/2019 6:23,2,5,5,5,2,2,5,1,2,5,5,6,5,7,5,1,1,0,1,5,21 to 35,Male,602.9
8/5/2019 6:23,5,3,9,2,2,8,1,3,1,2,6,10,7,5,5,3,1,5,3,1,Less than 20,Male,654.3
8/5/2019 6:23,3,3,5,3,10,10,6,3,2,8,9,5,10,5,0,1,2,5,7,10,21 to 35,Male,712.8
8/5/2019 6:23,3,1,2,4,7,6,4,2,1,8,2,6,7,8,10,10,2,5,2,10,21 to 35,Male,664.3
8/5/2019 6:23,4,1,4,3,6,5,6,5,1,10,5,8,5,7,0,3,2,4,5,1,21 to 35,Male,703.6
8/5/2019 6:23,4,0,4,10,6,6,4,5,2,7,8,10,1,8,5,9,2,9,1,8,Less than 20,Male,694
8/5/2019 6:23,5,2,2,5,5,5,2,2,2,1,1,7,4,7,8,2,1,4,4,8,Less than 20,Male,623.5
8/5/2019 6:24,4,1,4,6,10,10,4,3,1,2,3,10,4,6,9,5,1,6,10,10,21 to 35,Male,688.5
8/5/2019 6:24,2,1,8,8,4,6,1,3,1,5,5,1,5,8,4,1,2,1,2,8,21 to 35,Male,673.5
8/5/2019 6:24,4,4,4,5,6,7,8,3,2,8,7,6,3,6,6,6,2,8,4,8,21 to 35,Male,672.4
8/5/2019 6:24,1,2,5,10,0,6,0,1,2,0,0,8,1,3,7,2,1,0,0,0,Less than 20,Male,570.2
8/5/2019 6:24,2,5,3,2,1,2,2,4,2,9,8,5,10,4,1,0,2,5,4,4,21 to 35,Male,648
8/5/2019 6:24,3,4,5,4,2,8,3,4,1,4,4,6,6,7,5,5,2,6,4,9,Less than 20,Male,672.6
8/5/2019 6:24,4,5,2,8,3,3,5,2,1,4,3,4,10,6,4,2,2,2,2,3,Less than 20,Male,649.9
8/5/2019 6:24,5,5,10,6,4,4,3,1,1,10,2,10,2,7,10,4,2,4,10,2,Less than 20,Male,670
8/5/2019 6:24,4,2,2,8,2,2,2,2,1,8,3,4,3,8,0,0,2,6,1,2,Less than 20,Male,663.9
8/5/2019 6:25,4,2,3,10,3,8,5,1,1,8,8,8,5,7,4,6,2,4,7,5,Less than 20,Male,695.1
8/5/2019 6:25,2,1,1,9,8,9,1,5,1,5,5,10,3,6,10,9,1,7,10,10,21 to 35,Male,678.3
8/5/2019 6:25,3,3,10,9,10,10,2,5,1,7,5,6,8,5,5,2,2,2,2,10,21 to 35,Male,714.7
8/5/2019 6:25,2,2,5,5,5,6,3,1,1,8,2,2,5,6,2,2,1,3,2,9,21 to 35,Male,646.1
8/5/2019 6:25,2,1,1,4,2,3,3,0,2,3,5,4,4,5,2,2,2,2,1,2,21 to 35,Male,608.9
8/5/2019 6:25,2,1,3,7,7,6,4,3,1,7,3,8,4,6,2,5,1,7,4,3,Less than 20,Male,666
8/5/2019 6:25,4,2,10,10,6,3,8,2,1,8,2,8,5,7,7,0,2,3,3,2,Less than 20,Male,693.4
8/5/2019 6:25,4,2,5,5,5,9,4,3,2,6,8,4,5,7,7,5,2,7,7,8,21 to 35,Male,679
8/5/2019 6:26,3,3,4,5,7,3,4,3,1,8,7,7,8,8,5,4,1,3,5,6,Less than 20,Male,669.6
8/5/2019 6:26,3,5,8,0,8,9,3,3,1,8,10,10,6,8,3,2,2,10,7,8,Less than 20,Female,721.2
8/5/2019 6:26,2,1,1,2,3,1,3,4,2,3,4,1,7,8,4,8,2,7,2,8,21 to 35,Male,627.6
8/5/2019 6:26,1,4,2,2,2,5,1,0,1,1,2,10,2,8,3,1,1,0,3,1,Less than 20,Male,597.1
8/5/2019 6:26,3,1,2,10,2,3,1,1,2,3,5,2,3,6,4,4,2,3,4,10,21 to 35,Male,634.2
8/5/2019 6:26,3,2,4,4,6,10,3,4,1,8,9,10,5,8,7,2,2,4,6,7,Less than 20,Male,709.3
8/5/2019 6:26,4,3,8,4,5,1,10,3,1,9,3,8,1,8,10,1,1,10,1,10,Less than 20,Male,674.9
8/5/2019 6:26,2,1,3,4,3,6,2,5,1,1,3,4,4,5,7,1,1,3,2,10,Less than 20,Male,637.8
8/5/2019 6:26,2,1,3,5,3,3,5,5,2,5,6,7,5,6,7,0,2,5,6,10,21 to 35,Male,672.6
8/5/2019 6:26,1,3,7,3,1,10,3,1,2,6,3,2,5,7,8,5,1,3,3,7,21 to 35,Male,605.5
8/5/2019 6:26,4,2,5,4,5,4,8,4,1,6,2,8,3,6,5,1,2,6,8,7,Less than 20,Male,696.6
8/5/2019 6:26,1,4,6,8,6,10,6,5,1,5,7,1,1,8,10,5,2,4,2,4,21 to 35,Male,659.9
8/5/2019 6:27,3,0,3,2,5,7,3,3,1,0,1,2,6,7,0,0,2,3,5,5,Less than 20,Male,666.7
8/5/2019 6:27,5,1,4,3,5,3,6,3,1,7,6,5,5,5,5,4,2,5,5,6,21 to 35,Male,682.2
8/5/2019 6:27,3,1,3,10,10,10,3,5,1,8,5,10,2,6,5,2,1,3,2,10,21 to 35,Male,698.7
8/5/2019 6:27,2,0,10,4,10,2,3,5,1,7,2,8,4,7,4,0,2,8,10,10,21 to 35,Male,725.7
8/5/2019 6:27,3,5,0,0,10,10,10,5,1,5,2,10,0,6,10,0,1,5,8,10,21 to 35,Male,669.8
8/5/2019 6:27,2,1,8,8,4,6,2,3,1,5,2,1,6,8,4,1,2,2,3,8,21 to 35,Male,675.2
8/5/2019 6:27,4,2,1,6,5,10,0,3,2,5,3,3,4,7,10,4,2,3,2,7,21 to 35,Male,634.6
8/5/2019 6:27,1,4,2,3,1,2,0,0,1,0,0,2,2,8,2,1,1,2,0,0,21 to 35,Male,568.3
8/5/2019 6:28,4,4,2,1,1,1,4,4,2,3,2,3,10,4,2,3,2,4,5,1,21 to 35,Male,620.4
8/5/2019 6:28,2,5,6,10,2,5,3,0,1,5,1,3,0,7,1,2,1,2,2,4,Less than 20,Male,615.9
8/5/2019 6:28,3,5,4,9,8,10,5,1,1,8,5,9,2,5,7,3,1,4,8,2,Less than 20,Male,660.9
8/5/2019 6:28,2,5,10,4,4,6,4,2,1,3,2,2,8,8,9,3,2,4,7,9,Less than 20,Female,660.1
8/5/2019 6:29,3,2,2,8,4,3,5,3,1,5,4,4,10,6,3,2,2,6,3,3,Less than 20,Male,675.4
8/5/2019 6:29,2,2,3,3,4,3,3,2,1,8,1,8,6,6,5,3,1,6,6,7,21 to 35,Male,649
8/5/2019 6:29,3,1,4,2,5,4,2,2,1,6,5,10,5,7,0,2,2,5,4,1,Less than 20,Female,676.8
8/5/2019 6:29,5,2,10,10,3,5,4,2,1,4,4,3,3,8,0,1,1,3,2,3,21 to 35,Male,667.1
8/5/2019 6:30,2,2,10,3,3,10,10,5,1,10,8,5,10,6,0,0,2,10,10,10,Less than 20,Male,758.9
8/5/2019 6:30,4,3,5,4,6,8,3,3,1,6,5,7,3,8,5,4,2,6,4,4,Less than 20,Male,679.8
8/5/2019 6:31,2,1,2,5,2,10,2,5,1,8,1,5,5,7,0,10,2,0,4,10,Less than 20,Male,670.7
8/5/2019 6:31,4,2,3,5,5,5,4,4,1,0,2,10,4,8,4,7,1,6,1,10,Less than 20,Male,656.6
8/5/2019 6:32,5,5,8,4,5,5,7,4,1,9,3,10,1,6,4,5,2,8,4,10,Less than 20,Female,698.7
8/5/2019 6:33,5,1,6,4,2,6,5,5,1,5,4,10,1,7,3,7,1,6,3,7,Less than 20,Female,673.4
8/5/2019 6:34,3,1,3,10,9,3,5,4,1,8,3,8,8,6,7,3,1,9,3,4,Less than 20,Male,684.7
8/5/2019 6:49,5,1,10,10,3,3,8,3,1,8,1,8,6,7,7,0,2,2,3,8,Less than 20,Male,707
8/5/2019 7:17,1,3,3,10,3,10,5,3,2,4,3,6,4,5,5,2,2,10,3,4,Less than 20,Female,656.9
8/5/2019 7:37,3,1,5,6,4,5,3,1,1,6,3,3,2,7,7,1,1,4,4,3,21 to 35,Male,636.3
8/5/2019 8:43,3,4,10,5,10,4,10,5,1,5,6,2,3,7,3,5,2,10,7,8,Less than 20,Female,710.9
8/5/2019 9:40,1,4,5,7,4,5,2,3,2,2,3,7,4,5,3,2,2,8,2,3,21 to 35,Male,635
8/5/2019 10:20,1,3,3,10,4,10,7,3,2,7,3,6,4,5,5,2,1,10,2,4,Less than 20,Female,648.4
8/5/2019 10:38,3,2,4,10,3,10,3,2,2,7,2,9,4,6,8,3,2,3,2,4,Less than 20,Female,652.6
8/5/2019 10:39,3,2,2,6,2,9,6,2,1,8,3,7,4,7,5,3,2,4,1,4,21 to 35,Female,667.7
8/5/2019 10:42,3,3,4,6,6,10,1,2,1,4,3,7,2,8,5,4,2,5,3,10,Less than 20,Female,673
8/5/2019 10:42,2,2,7,5,3,10,4,3,1,0,6,4,5,8,7,7,1,5,4,7,21 to 35,Male,648.6
8/5/2019 10:58,4,1,2,10,3,4,3,2,1,8,3,4,3,8,0,0,2,6,2,3,Less than 20,Male,680.9
8/5/2019 10:59,5,0,10,4,8,6,8,5,1,6,4,10,4,6,6,2,2,8,9,10,Less than 20,Female,742.9
8/5/2019 11:01,1,1,2,3,2,10,8,1,2,4,2,2,0,6,10,4,1,10,1,1,Less than 20,Male,595.1
8/5/2019 11:21,1,4,3,6,2,5,3,2,2,2,4,7,3,6,4,1,2,3,1,1,21 to 35,Male,613.1
8/5/2019 12:42,3,3,10,10,6,10,7,2,1,5,1,10,2,7,7,1,2,5,2,6,21 to 35,Male,695.5
8/5/2019 13:09,4,0,7,10,10,10,4,5,1,10,4,10,3,7,0,1,2,2,6,10,21 to 35,Male,751.6
8/5/2019 13:18,5,1,5,5,9,10,8,5,1,5,6,10,6,7,7,0,2,6,4,10,21 to 35,Female,738
8/5/2019 21:02,1,5,10,8,10,5,0,2,2,10,1,2,5,5,0,10,1,2,1,5,21 to 35,Male,613.6
8/5/2019 21:24,5,2,10,8,10,10,3,5,1,7,5,9,10,6,0,6,2,6,4,10,36 to 50,Male,747.8
8/5/2019 21:44,4,4,4,6,4,9,6,3,2,7,4,8,5,7,3,3,2,7,10,5,21 to 35,Male,686.6
8/6/2019 0:06,1,2,6,5,4,10,7,3,1,7,5,4,6,8,8,7,1,6,2,7,21 to 35,Male,658.8
8/6/2019 1:27,3,5,1,4,5,8,2,2,2,8,1,2,0,6,10,10,2,8,0,5,21 to 35,Female,596.8
8/6/2019 2:06,4,1,2,4,0,5,4,4,1,2,2,4,5,9,10,0,1,4,1,4,Less than 20,Male,631.8
8/6/2019 2:14,4,0,7,9,10,10,5,5,1,10,3,10,3,7,0,1,2,5,7,5,21 to 35,Male,748.2
8/6/2019 2:32,1,4,2,2,10,10,3,5,2,6,8,3,0,7,5,0,2,10,8,2,51 or more,Female,665.2
8/6/2019 3:31,2,5,6,10,2,5,3,0,1,5,1,3,0,7,1,2,1,2,2,4,Less than 20,Male,615.9
8/6/2019 5:40,3,2,8,4,6,1,7,3,1,6,2,10,1,8,7,1,1,8,2,3,Less than 20,Male,660
8/6/2019 5:43,2,1,7,7,2,7,1,2,1,4,3,1,4,8,5,1,2,1,3,6,21 to 35,Male,654.8
8/6/2019 5:46,2,1,6,10,8,6,7,3,1,6,6,4,3,8,5,1,2,3,6,10,21 to 35,Male,708.1
8/6/2019 6:40,4,5,4,4,10,5,2,5,1,7,3,10,2,8,10,3,2,3,5,5,36 to 50,Female,671.9
8/6/2019 8:30,1,2,0,3,0,5,2,2,1,0,2,1,0,7,5,6,2,4,0,3,36 to 50,Female,593.4
8/6/2019 13:18,5,1,2,7,4,5,4,5,1,10,8,4,10,8,10,0,2,5,10,10,Less than 20,Male,725.1
8/6/2019 14:11,2,4,8,2,2,7,6,4,1,4,3,8,5,7,3,6,2,4,2,3,Less than 20,Female,659.4
8/6/2019 21:49,2,5,2,5,5,10,2,5,1,10,1,2,10,7,10,1,2,3,1,2,36 to 50,Female,653.1
8/6/2019 21:52,0,5,2,2,2,8,6,1,2,6,2,4,3,6,7,4,2,3,3,1,36 to 50,Male,595.5
8/6/2019 22:05,2,3,2,3,4,4,4,0,1,6,2,1,3,7,5,8,1,4,0,3,21 to 35,Female,593.4
8/6/2019 22:08,1,5,10,3,5,10,2,5,2,8,4,3,1,7,10,5,1,10,1,10,21 to 35,Female,632.9
8/7/2019 5:09,5,4,2,10,10,10,3,2,1,5,1,10,0,7,10,1,2,2,0,10,51 or more,Female,675.1
8/7/2019 5:34,5,4,3,5,3,10,5,2,1,2,0,5,1,6,6,7,2,2,1,4,36 to 50,Male,631.4
8/7/2019 7:44,2,0,7,2,6,5,5,2,2,9,1,5,6,6,0,0,2,7,3,10,51 or more,Male,682.4
8/7/2019 9:32,3,3,2,10,10,10,10,4,2,5,5,3,10,6,0,10,1,6,4,2,36 to 50,Female,666.7
8/7/2019 9:37,0,4,0,7,4,5,3,3,2,6,2,4,0,5,5,5,1,7,1,3,21 to 35,Female,588.5
8/7/2019 9:42,1,3,10,6,3,6,6,2,2,2,1,6,5,6,2,1,2,2,0,1,51 or more,Female,633.3
8/7/2019 16:34,1,1,2,4,10,10,1,5,2,10,2,6,0,7,0,1,2,5,1,2,36 to 50,Female,664.1
8/7/2019 17:28,2,4,8,10,7,10,10,5,2,8,7,10,10,7,5,8,2,10,10,4,51 or more,Male,724.4
8/7/2019 17:52,2,3,10,8,10,5,5,5,1,4,1,3,4,6,0,3,2,10,2,2,36 to 50,Male,690.5
8/8/2019 3:18,5,1,2,4,5,6,2,0,1,2,5,5,0,5,0,0,2,3,0,4,36 to 50,Female,649.9
8/8/2019 10:27,2,3,10,10,8,8,6,5,2,9,5,4,10,8,0,1,2,6,1,10,36 to 50,Female,720
8/8/2019 11:21,2,1,4,3,3,5,5,5,2,9,3,7,7,7,2,1,2,10,6,8,36 to 50,Male,693.2
8/8/2019 11:23,4,3,10,10,10,6,7,5,2,7,4,8,5,7,10,2,2,10,7,6,36 to 50,Female,712.1
8/9/2019 10:34,5,1,9,4,5,4,5,1,1,9,1,10,1,8,0,1,2,6,6,10,21 to 35,Female,712.7
8/9/2019 13:03,3,2,2,10,5,6,7,1,1,6,3,5,5,7,7,4,2,6,7,3,21 to 35,Female,674.1
8/9/2019 20:05,3,3,5,8,10,6,4,3,2,7,5,5,10,6,2,4,2,8,1,5,36 to 50,Female,682.4
8/9/2019 22:36,3,3,2,8,10,10,4,5,2,4,2,10,1,7,5,4,1,10,1,3,36 to 50,Female,654.7
8/10/2019 10:54,5,5,2,3,10,10,6,1,2,10,2,1,3,8,0,2,2,3,0,2,51 or more,Female,648
8/10/2019 15:21,1,2,2,5,5,4,3,5,2,5,1,10,1,9,5,4,2,5,1,7,21 to 35,Female,644.9
8/11/2019 5:45,0,5,0,3,0,2,10,1,2,10,0,3,0,5,10,7,2,10,0,10,51 or more,Male,593.4
8/11/2019 7:03,3,4,3,8,7,10,5,2,1,3,3,4,5,7,4,3,2,3,4,9,51 or more,Female,675.6
8/11/2019 8:19,4,2,10,3,10,10,10,1,1,7,5,9,10,6,0,3,2,10,8,10,21 to 35,Female,752.9
8/11/2019 11:01,3,5,5,5,2,10,7,1,1,4,3,10,1,7,0,5,2,7,1,4,36 to 50,Male,664.9
8/11/2019 15:46,5,1,1,10,8,5,2,5,2,6,3,3,10,7,0,2,2,4,2,10,51 or more,Female,694.1
8/12/2019 8:17,4,3,5,8,2,9,3,2,1,7,3,6,5,6,4,3,2,5,2,2,51 or more,Male,669
8/12/2019 10:55,2,0,3,2,1,10,2,2,2,10,2,5,2,8,0,2,2,4,5,9,21 to 35,Female,664.1
8/12/2019 10:58,5,2,4,8,2,10,2,1,1,8,1,10,1,8,10,0,2,1,1,7,21 to 35,Female,668.5
8/12/2019 11:22,1,3,10,6,2,5,8,4,1,8,3,5,4,6,1,3,2,7,4,7,21 to 35,Female,690.9
8/12/2019 12:57,4,3,5,4,2,4,2,2,1,7,1,5,1,7,0,0,1,1,6,1,Less than 20,Male,635
8/12/2019 17:38,1,3,2,4,4,4,5,1,1,3,2,2,0,6,0,2,1,3,1,4,21 to 35,Female,607
8/12/2019 17:51,4,2,3,2,2,2,2,2,2,6,0,10,3,5,0,2,2,4,2,7,36 to 50,Female,639
8/13/2019 2:54,2,1,2,4,2,7,4,0,1,7,2,2,4,9,0,1,2,3,1,5,Less than 20,Female,653.5
8/13/2019 5:50,4,3,4,3,5,10,9,2,1,4,6,10,2,6,6,4,2,2,5,10,21 to 35,Male,686.8
8/13/2019 10:21,3,4,5,8,3,8,2,2,2,3,1,7,3,6,0,2,2,10,1,3,21 to 35,Female,648.8
8/13/2019 11:09,4,1,2,10,6,10,6,3,2,8,5,10,7,7,0,1,2,2,2,6,51 or more,Female,704
8/13/2019 13:33,3,4,2,4,10,10,2,2,2,5,8,1,1,9,3,0,1,2,2,6,51 or more,Female,632.9
8/13/2019 13:46,4,2,3,1,3,1,2,1,1,6,3,2,7,5,2,0,2,5,3,2,36 to 50,Male,642.5
8/13/2019 22:21,1,5,2,2,0,1,0,0,2,0,2,1,0,7,0,5,1,2,0,3,Less than 20,Male,540.7
8/14/2019 6:58,3,1,5,10,10,5,10,5,2,10,10,10,10,6,0,1,2,10,10,10,51 or more,Female,766.7
8/14/2019 11:09,1,4,2,10,5,10,5,3,2,2,4,6,3,6,2,5,2,10,1,4,36 to 50,Female,650.3
8/14/2019 12:33,3,1,5,10,10,5,10,5,2,10,8,10,10,6,0,1,2,10,10,10,51 or more,Female,763.3
8/14/2019 16:19,1,2,7,5,0,10,8,2,2,6,3,9,1,7,0,0,2,4,4,0,21 to 35,Male,659.6
8/14/2019 19:46,2,1,6,2,3,1,4,5,1,6,1,2,3,8,0,4,1,4,1,0,21 to 35,Male,629.5
8/14/2019 22:32,1,5,1,5,4,10,5,3,2,3,3,2,0,4,7,8,1,5,0,1,21 to 35,Male,572.6
8/15/2019 10:06,4,1,6,7,4,1,0,2,2,3,2,4,0,9,0,2,1,2,3,7,36 to 50,Female,625
8/15/2019 13:13,5,2,0,4,0,10,3,0,1,7,1,10,0,7,10,3,2,2,1,4,36 to 50,Female,636
8/15/2019 16:33,1,3,0,6,3,5,0,1,1,6,4,6,0,5,0,0,1,3,0,10,21 to 35,Male,624.6
8/15/2019 20:48,2,2,0,2,0,9,6,2,1,8,1,5,0,8,9,5,2,2,1,8,Less than 20,Female,631.8
8/15/2019 22:01,4,5,6,2,9,3,3,1,2,5,3,10,0,6,7,1,2,5,1,0,36 to 50,Female,623.9
8/16/2019 0:00,2,3,5,5,10,10,2,3,1,8,5,2,4,5,10,0,2,6,2,3,21 to 35,Male,666.3
8/16/2019 0:13,2,3,7,4,10,10,3,3,1,10,6,2,1,5,10,3,2,3,4,10,21 to 35,Female,674.8
8/16/2019 1:08,2,3,7,4,10,10,3,3,1,10,6,2,1,5,10,3,2,3,4,10,21 to 35,Female,674.8
8/16/2019 5:09,2,3,7,4,10,10,3,3,1,10,6,2,1,5,10,3,2,3,4,10,21 to 35,Female,674.8
8/16/2019 5:30,3,3,8,7,4,6,1,5,2,9,1,2,5,7,1,2,2,6,1,10,51 or more,Male,671.8
8/16/2019 6:48,2,3,4,5,3,3,2,2,2,0,1,1,0,6,0,1,1,2,1,4,21 to 35,Male,584.7
8/16/2019 7:11,4,4,3,8,5,5,5,4,2,4,2,6,5,6,10,10,2,7,1,2,36 to 50,Female,626.5
8/16/2019 12:45,4,3,7,5,2,10,7,1,1,7,5,6,7,8,0,1,2,3,4,8,21 to 35,Female,703.4
8/16/2019 17:16,2,3,1,0,2,2,1,1,2,8,3,2,0,6,10,0,2,8,0,1,21 to 35,Female,586.6
8/16/2019 19:06,1,2,6,1,1,5,3,0,2,1,1,5,6,7,4,3,1,0,1,6,21 to 35,Male,587.4
8/16/2019 19:07,1,2,6,1,1,5,3,0,2,1,1,5,6,7,4,3,1,0,1,6,21 to 35,Male,587.4
8/16/2019 23:30,2,3,4,4,10,3,6,3,2,7,5,7,5,5,3,3,2,7,3,10,51 or more,Female,672.4
8/17/2019 1:53,5,1,10,5,3,3,3,1,1,8,1,6,5,8,0,0,2,2,5,5,21 to 35,Female,689.8
8/17/2019 4:12,3,4,10,10,3,10,7,1,1,7,2,9,2,7,10,2,2,10,1,10,36 to 50,Male,693.6
8/17/2019 6:12,5,0,10,10,10,10,10,5,1,5,2,7,2,7,0,0,2,10,4,2,36 to 50,Female,749.3
8/17/2019 17:02,5,3,10,4,5,5,8,2,1,8,2,7,3,7,0,4,2,4,0,4,36 to 50,Female,684.7
8/18/2019 2:46,3,5,4,5,6,7,7,2,2,3,6,2,3,9,1,6,2,4,3,6,36 to 50,Female,645
8/18/2019 15:57,1,1,0,0,0,10,1,0,2,5,3,1,10,9,10,1,1,0,2,10,21 to 35,Male,597.2
8/18/2019 16:50,1,1,4,2,2,1,2,2,1,3,2,2,0,6,0,2,1,4,1,10,51 or more,Male,615.5
8/18/2019 21:48,1,5,1,6,2,4,1,0,2,2,4,3,0,5,1,8,1,1,2,1,21 to 35,Female,554.3
8/19/2019 5:41,1,3,4,2,1,3,1,3,1,4,2,3,1,7,10,6,2,3,0,5,51 or more,Male,600.6
8/19/2019 9:01,5,1,1,10,9,5,7,2,2,5,7,4,0,6,0,2,2,6,1,7,51 or more,Female,678.8
8/19/2019 12:18,2,1,5,2,10,5,4,0,2,4,3,3,2,8,0,2,2,5,2,3,36 to 50,Male,641.6
8/19/2019 23:34,4,4,4,1,4,2,2,2,1,5,2,1,1,8,0,1,1,2,0,7,36 to 50,Female,617.4
8/20/2019 4:15,4,0,10,3,4,1,9,4,1,9,2,10,1,8,0,0,2,2,5,10,36 to 50,Female,717.8
8/20/2019 6:40,2,2,5,5,6,4,2,3,2,4,2,2,1,6,2,7,2,5,2,3,21 to 35,Female,620.6
8/20/2019 6:54,3,1,8,4,0,8,2,4,1,7,4,8,0,7,0,3,2,1,1,3,36 to 50,Female,669.6
8/20/2019 6:59,2,2,3,3,2,8,3,0,2,6,4,5,7,7,0,7,2,7,3,5,21 to 35,Male,641.8
8/20/2019 18:19,2,1,1,4,1,1,2,0,2,2,2,2,3,7,0,3,2,0,2,5,36 to 50,Male,598.7
8/20/2019 21:26,2,1,1,4,1,1,2,0,2,2,2,2,3,7,0,3,2,0,2,5,36 to 50,Male,598.7
8/21/2019 6:36,1,4,10,6,2,10,5,0,1,6,2,6,1,7,5,0,2,7,1,3,21 to 35,Female,657.3
8/21/2019 7:48,5,3,10,10,6,10,5,5,1,4,4,6,5,7,10,1,2,2,3,6,51 or more,Female,701.5
8/21/2019 8:43,2,2,4,10,3,4,2,5,2,3,3,9,6,6,0,1,2,1,1,10,51 or more,Female,667.9
8/21/2019 9:34,2,3,1,4,2,8,5,3,2,4,3,3,3,6,3,2,2,6,1,4,36 to 50,Male,629.3
8/21/2019 11:11,3,2,7,3,6,5,7,2,1,4,3,5,3,6,5,4,1,7,5,7,Less than 20,Female,656.9
8/21/2019 15:49,4,1,10,10,10,10,6,5,2,5,0,6,3,8,0,1,2,10,3,10,51 or more,Female,727.2
8/21/2019 16:31,5,5,2,10,4,10,6,2,2,5,4,10,5,5,0,6,2,9,2,6,51 or more,Female,676.4
8/21/2019 17:44,3,3,1,3,4,3,2,0,2,4,0,3,0,6,0,7,1,3,0,1,21 to 35,Female,568.1
8/21/2019 20:31,3,2,3,3,10,6,5,5,2,5,5,6,10,6,2,6,2,8,7,5,36 to 50,Female,687.7
8/22/2019 2:10,3,3,4,4,5,10,3,0,1,5,6,10,0,8,0,1,1,10,4,10,36 to 50,Male,680.4
8/22/2019 4:41,3,3,10,5,1,2,3,0,1,8,6,2,1,6,1,2,2,5,1,5,51 or more,Female,651.2
8/22/2019 4:46,0,2,1,4,4,6,4,0,1,2,1,3,0,7,0,5,2,4,3,2,21 to 35,Male,617.6
8/22/2019 8:07,5,2,7,10,7,10,5,5,1,8,5,4,3,6,0,3,2,3,1,6,21 to 35,Female,712.8
8/22/2019 11:18,1,2,1,2,1,2,0,0,1,1,0,2,0,9,0,2,1,0,0,4,Less than 20,Male,577
8/22/2019 16:05,1,2,1,4,2,7,2,0,2,1,1,2,1,7,1,3,2,4,0,4,21 to 35,Female,597
8/22/2019 17:05,3,2,10,4,10,4,5,4,2,8,2,4,2,6,0,1,2,10,10,5,36 to 50,Female,697.5
8/22/2019 17:13,3,2,6,2,5,1,0,0,1,1,0,5,0,6,0,2,1,4,0,5,21 to 35,Male,605.9
